doc_id;first_elm;second_elm
"619133";"ประมวลกฎหมายแพ่งและพาณิชย์";""
"619133";"พระราชบัญญัติวิธีปฏิบัติราชการทางปกครอง พ.ศ.2539";""
"619133";"พระราชบัญญัติความรับผิดทางละเมิดของเจ้าหน้าที่ พ.ศ.2539";""
"617572";"พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ.2542";""
"617572";"ประมวลกฎหมายแพ่งและพาณิชย์";""
"617572";"ประมวลกฎหมายที่ดิน";""
"621834";"พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ.2542";""
"621834";"พระราชบัญญัติทางหลวง พ.ศ.2535";""
"621834";"กฎกระทรวงแบ่งส่วนราชการกรมทางหลวงชนบท กระทรวงคมนาคม พ.ศ.2558";""
"621824";"พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ.2542";""
"621824";"ประมวลกฎหมายแพ่งและพาณิชย์";""
"621822";"พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ.2542";""
"621822";"พระราชบัญญัติจัดตั้งศาลแรงงานและวิธีพิจารณาคดีแรงงาน พ.ศ.2522";""
"621822";"พระราชบัญญัติสถาบันอุดมศึกษาเอกชน พ.ศ.2546";""
"621822";"ประมวลกฎหมายแพ่งและพาณิชย์";""
"625396";"พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ.2542";""
"625396";"ประมวลกฎหมายแพ่งและพาณิชย์";""
"625396";"พระราชบัญญัติวิธีปฏิบัติราชการทางปกครอง พ.ศ.2539";""
"625396";"พระราชบัญญัติที่ราชพัสดุ พ.ศ.2518";""
"617571";"พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ.2542";""
"617571";"พระราชบัญญัติป้องกันและปราบปรามการฟอกเงิน พ.ศ.2542";""
"616983";"พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ.2542";""
"616983";"ประมวลกฎหมายที่ดิน";""
"616983";"ประมวลกฎหมายแพ่งและพาณิชย์";""
"616982";"พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ.2542";""
"616982";"ประมวลกฎหมายแพ่งและพาณิชย์";""
